iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_cases_per_hundred,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,total_deaths_per_hundred,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,hosp_admissions_per_mil_total,total_hosp_admissions_per_hundred
CYP,Europe,Cyprus,22/10/2021,122996,144,143,568,1,1.143,137271.249,1372.71249,160.713,159.597,633.924,6.33924,1.116,1.276,1.16,10,11.161,57,63.616,0,0,0,0,14402955,55018,16074.601,61.404,51377,57.34,0.0028,359.3,tests performed,0,0,0,0,0,1484,0,0,0,0,1656,332,0.037,46.52,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6146.153,61.46153
CYP,Europe,Cyprus,23/10/2021,122996,0,143,569,1,1,137271.249,1372.71249,0,159.597,635.04,6.3504,1.116,1.116,1.16,11,12.277,63,70.312,0,0,0,0,14448511,45556,16125.444,50.843,51534,57.515,0.0028,360.4,tests performed,0,0,0,0,0,1442,0,0,0,0,1609,339,0.038,46.52,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6146.153,61.46153
CYP,Europe,Cyprus,24/10/2021,122996,0,143,569,0,0.857,137271.249,1372.71249,0,159.597,635.04,6.3504,0,0.957,1.17,10,11.161,63,70.312,6,6.696,28,31.25,14486650,38139,16168.01,42.566,51464,57.437,0.0028,359.9,tests performed,0,0,0,0,0,1401,0,0,0,0,1564,347,0.039,46.52,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,911.9,8,13.7,732.92487,6177.403,61.77403
CYP,Europe,Cyprus,25/10/2021,123357,361,142.143,571,2,0.857,137674.148,1376.74148,402.899,158.64,637.272,6.37272,2.232,0.957,1.18,9,10.045,59,65.848,0,0,0,0,14547648,60998,16236.087,68.078,50613,56.487,0.0028,356.1,tests performed,1209400,603580,568285,37535,0,1359,134.98,67.36,63.42,4.19,1517,354,0.04,46.5,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6177.403,61.77403
CYP,Europe,Cyprus,26/10/2021,123546,189,145.429,571,0,0.857,137885.083,1378.85083,210.936,162.307,637.272,6.37272,0,0.957,1.18,10,11.161,57,63.616,0,0,0,0,14599540,51892,16294.002,57.915,50485,56.344,0.0029,347.1,tests performed,0,0,0,0,0,1363,0,0,0,0,1521,348,0.039,46.5,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6177.403,61.77403
CYP,Europe,Cyprus,27/10/2021,123708,162,142.714,572,1,0.714,138065.886,1380.65886,180.802,159.278,638.388,6.38388,1.116,0.797,1.19,11,12.277,56,62.5,0,0,0,0,14654683,55143,16355.545,61.543,51738,57.743,0.0028,362.5,tests performed,1212476,604160,569040,39276,0,1307,135.32,67.43,63.51,4.38,1459,355,0.04,46.48,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6177.403,61.77403
CYP,Europe,Cyprus,28/10/2021,123908,200,150.857,572,0,0.714,138289.098,1382.89098,223.213,168.366,638.388,6.38388,0,0.797,1.2,10,11.161,59,65.848,0,0,0,0,14678876,24193,16382.546,27.001,47277,52.764,0.0032,313.4,tests performed,0,0,0,0,0,1287,0,0,0,0,1436,355,0.04,46.48,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6177.403,61.77403
CYP,Europe,Cyprus,29/10/2021,124017,109,145.857,572,0,0.571,138410.749,1384.10749,121.651,162.786,638.388,6.38388,0,0.638,1.2,10,11.161,60,66.964,0,0,0,0,14736614,57738,16446.985,64.439,47666,53.198,0.0031,326.8,tests performed,0,0,0,0,0,1267,0,0,0,0,1414,355,0.04,46.48,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6177.403,61.77403
CYP,Europe,Cyprus,30/10/2021,124017,0,145.857,575,3,0.857,138410.749,1384.10749,0,162.786,641.736,6.41736,3.348,0.957,1.21,9,10.045,58,64.732,0,0,0,0,14783211,46597,16498.991,52.005,47814,53.363,0.0031,327.8,tests performed,1215697,605307,570471,39919,0,1247,135.68,67.56,63.67,4.46,1392,356,0.04,46.46,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6177.403,61.77403
CYP,Europe,Cyprus,31/10/2021,124017,0,145.857,575,0,0.857,138410.749,1384.10749,0,162.786,641.736,6.41736,0,0.957,1.23,8,8.929,61,68.08,8,8.929,32,35.714,14821765,38554,16542.019,43.029,47874,53.43,0.003,328.2,tests performed,0,0,0,0,0,1173,0,0,0,0,1309,314,0.035,46.46,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,920.4,8,8.06,739.75665,6213.117,62.13117
CYP,Europe,Cyprus,01/11/2021,124444,427,155.286,575,0,0.571,138887.308,1388.87308,476.559,173.309,641.736,6.41736,0,0.638,1.25,9,10.045,68,75.892,0,0,0,0,14887713,65948,16615.621,73.602,48581,54.219,0.0032,312.8,tests performed,0,0,0,0,0,1099,0,0,0,0,1227,273,0.03,46.46,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6213.117,62.13117
CYP,Europe,Cyprus,02/11/2021,124724,280,168.286,576,1,0.714,139199.805,1391.99805,312.498,187.817,642.852,6.42852,1.116,0.797,1.26,8,8.929,70,78.124,0,0,0,0,14939851,52138,16673.811,58.189,48616,54.259,0.0035,288.9,tests performed,1217786,605582,571052,41152,0,978,135.91,67.59,63.73,4.59,1092,245,0.027,46.45,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6213.117,62.13117
CYP,Europe,Cyprus,03/11/2021,124973,249,180.714,576,0,0.571,139477.705,1394.77705,277.9,201.688,642.852,6.42852,0,0.638,1.27,8,8.929,67,74.776,0,0,0,0,14988919,49068,16728.574,54.763,47748,53.29,0.0038,264.2,tests performed,1220677,606082,571594,43001,2891,1172,136.24,67.64,63.79,4.8,1308,275,0.031,46.44,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6213.117,62.13117
CYP,Europe,Cyprus,04/11/2021,125161,188,179,576,0,0.571,139687.525,1396.87525,209.82,199.775,642.852,6.42852,0,0.638,1.27,9,10.045,73,81.473,0,0,0,0,15044426,55507,16790.523,61.949,52221,58.282,0.0034,291.7,tests performed,1223157,606482,571882,44793,2480,1372,136.51,67.69,63.83,5,1531,277,0.031,46.43,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6213.117,62.13117
CYP,Europe,Cyprus,05/11/2021,125413,252,199.429,576,0,0.571,139968.773,1399.68773,281.248,222.575,642.852,6.42852,0,0.638,1.27,10,11.161,73,81.473,0,0,0,0,15100656,56230,16853.279,62.756,52006,58.042,0.0038,260.8,tests performed,0,0,0,0,0,1417,0,0,0,0,1581,275,0.031,46.43,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6213.117,62.13117
CYP,Europe,Cyprus,06/11/2021,125413,0,199.429,577,1,0.286,139968.773,1399.68773,0,222.575,643.968,6.43968,1.116,0.319,1.28,8,8.929,74,82.589,0,0,0,0,15146813,46157,16904.793,51.514,51943,57.972,0.0038,260.5,tests performed,0,0,0,0,0,1462,0,0,0,0,1632,273,0.03,46.43,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6213.117,62.13117
CYP,Europe,Cyprus,07/11/2021,125413,0,199.429,577,0,0.286,139968.773,1399.68773,0,222.575,643.968,6.43968,0,0.319,1.29,9,10.045,69,77.008,5,5.58,37,41.294,15186260,39447,16948.818,44.025,52071,58.115,0.0038,261.1,tests performed,0,0,0,0,0,1560,0,0,0,0,1741,313,0.035,46.43,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,907.9,7.81,-10.92,729.70996,6254.411,62.54411
CYP,Europe,Cyprus,08/11/2021,125947,534,214.714,577,0,0.286,140564.75,1405.6475,595.977,239.635,643.968,6.43968,0,0.319,1.3,9,10.045,67,74.776,0,0,0,0,15253609,67349,17023.984,75.166,52271,58.338,0.0041,243.4,tests performed,1228703,607956,573258,47489,0,1659,137.13,67.85,63.98,5.3,1852,352,0.039,46.41,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6254.411,62.54411
CYP,Europe,Cyprus,09/11/2021,126231,284,215.286,577,0,0.143,140881.712,1408.81712,316.962,240.272,643.968,6.43968,0,0.159,1.3,8,8.929,71,79.24,0,0,0,0,15310782,57173,17087.793,63.809,52990,59.14,0.0041,246.1,tests performed,0,0,0,0,0,1956,0,0,0,0,2183,397,0.044,46.41,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6254.411,62.54411
CYP,Europe,Cyprus,10/11/2021,126497,266,217.714,577,0,0.143,141178.585,1411.78585,296.873,242.983,643.968,6.43968,0,0.159,1.31,9,10.045,72,80.357,0,0,0,0,15361948,51166,17144.897,57.104,53290,59.475,0.0041,244.8,tests performed,0,0,0,0,0,1939,0,0,0,0,2164,382,0.043,46.41,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6254.411,62.54411
CYP,Europe,Cyprus,11/11/2021,126772,275,230.143,577,0,0.143,141485.502,1414.85502,306.917,256.854,643.968,6.43968,0,0.159,1.31,12,13.393,80,89.285,0,0,0,0,15420277,58329,17209.996,65.099,53693,59.925,0.0043,233.3,tests performed,1237027,609161,574337,53529,0,1981,138.06,67.99,64.1,5.97,2211,383,0.043,46.39,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6254.411,62.54411
CYP,Europe,Cyprus,12/11/2021,127036,264,231.857,587,10,1.571,141780.142,1417.80142,294.641,258.767,655.129,6.55129,11.161,1.754,1.32,11,12.277,82,91.517,0,0,0,0,15478597,58320,17275.085,65.089,53992,60.258,0.0043,232.9,tests performed,0,0,0,0,0,2091,0,0,0,0,2334,412,0.046,46.39,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6254.411,62.54411
CYP,Europe,Cyprus,13/11/2021,127036,0,231.857,587,0,1.429,141780.142,1417.80142,0,258.767,655.129,6.55129,0,1.594,1.32,12,13.393,82,91.517,0,0,0,0,15527025,48428,17329.134,54.049,54316,60.62,0.0043,234.3,tests performed,1241339,610308,575402,55629,0,2201,138.54,68.11,64.22,6.21,2456,441,0.049,46.37,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6254.411,62.54411
CYP,Europe,Cyprus,14/11/2021,127036,0,231.857,587,0,1.429,141780.142,1417.80142,0,258.767,655.129,6.55129,0,1.594,1.34,13,14.509,85,94.865,11,12.277,50,55.803,15567323,40298,17374.109,44.975,54438,60.756,0.0043,234.8,tests performed,0,0,0,0,0,2377,0,0,0,0,2653,441,0.049,46.37,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,933.60004,7.96,23.73,750.3659,6310.214,63.10214
CYP,Europe,Cyprus,15/11/2021,127684,648,248.143,588,1,1.571,142503.351,1425.03351,723.209,276.943,656.245,6.56245,1.116,1.754,1.36,14,15.625,88,98.214,0,0,0,0,15634019,66696,17448.546,74.437,54344,60.651,0.0046,219,tests performed,0,0,0,0,0,2554,0,0,0,0,2850,441,0.049,46.37,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6310.214,63.10214
CYP,Europe,Cyprus,16/11/2021,128038,354,258.143,588,0,1.571,142898.437,1428.98437,395.086,288.104,656.245,6.56245,0,1.754,1.37,17,18.973,88,98.214,0,0,0,0,15693749,59730,17515.208,66.662,54710,61.06,0.0047,211.9,tests performed,1249197,611409,576025,61763,0,2531,139.42,68.24,64.29,6.89,2825,436,0.049,46.36,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6310.214,63.10214
CYP,Europe,Cyprus,17/11/2021,128770,732,324.714,588,0,1.571,143715.395,1437.15395,816.958,362.402,656.245,6.56245,0,1.754,1.38,17,18.973,81,90.401,0,0,0,0,15747581,53832,17575.288,60.08,55090,61.484,0.0059,169.7,tests performed,0,0,0,0,0,2719,0,0,0,0,3035,460,0.051,46.36,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6310.214,63.10214
CYP,Europe,Cyprus,18/11/2021,129158,388,340.857,589,1,1.714,144148.427,1441.48427,433.032,380.418,657.361,6.57361,1.116,1.913,1.37,16,17.857,86,95.981,0,0,0,0,15808911,61330,17643.736,68.448,55519,61.963,0.0061,162.9,tests performed,1257376,612550,576530,68296,0,2907,140.33,68.36,64.34,7.62,3244,484,0.054,46.35,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6310.214,63.10214
CYP,Europe,Cyprus,19/11/2021,129158,0,303.143,589,0,0.286,144148.427,1441.48427,0,338.326,657.361,6.57361,0,0.319,1.36,17,18.973,85,94.865,0,0,0,0,15870631,61720,17712.619,68.883,56005,62.505,0.0054,184.7,tests performed,0,0,0,0,0,3053,0,0,0,0,3407,538,0.06,46.35,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6310.214,63.10214
CYP,Europe,Cyprus,20/11/2021,129888,730,407.429,590,1,0.429,144963.153,1449.63153,814.726,454.716,658.477,6.58477,1.116,0.478,1.36,17,18.973,92,102.678,0,0,0,0,15921611,50980,17769.516,56.897,56369,62.911,0.0072,138.4,tests performed,0,0,0,0,0,3199,0,0,0,0,3570,591,0.066,46.35,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6310.214,63.10214
CYP,Europe,Cyprus,21/11/2021,129888,0,407.429,590,0,0.429,144963.153,1449.63153,0,454.716,658.477,6.58477,0,0.478,1.34,18,20.089,105,117.187,7,7.812,53,59.151,15965432,43821,17818.423,48.907,56873,63.474,0.0072,139.6,tests performed,1266913,615392,579413,72108,0,3279,141.4,68.68,64.67,8.05,3660,674,0.075,46.3,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,971.7,8.2,31,780.98816,6369.365,63.69365
CYP,Europe,Cyprus,22/11/2021,130591,703,415.286,591,1,0.429,145747.745,1457.47745,784.592,463.485,659.593,6.59593,1.116,0.478,1.33,17,18.973,106,118.303,0,0,0,0,16048587,83155,17911.229,92.806,59224,66.098,0.007,142.6,tests performed,0,0,0,0,0,4001,0,0,0,0,4465,753,0.084,46.3,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6369.365,63.69365
CYP,Europe,Cyprus,23/11/2021,131028,437,427.143,591,0,0.429,146235.465,1462.35465,487.719,476.718,659.593,6.59593,0,0.478,1.32,19,21.205,115,128.347,0,0,0,0,16115384,66797,17985.779,74.55,60234,67.225,0.0071,141,tests performed,1282262,617240,580407,84615,0,4724,143.11,68.89,64.78,9.44,5272,833,0.093,46.28,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6369.365,63.69365
CYP,Europe,Cyprus,24/11/2021,131462,434,384.571,591,0,0.429,146719.836,1467.19836,484.371,429.206,659.593,6.59593,0,0.478,1.32,19,21.205,117,130.579,0,0,0,0,16176808,61424,18054.332,68.553,61318,68.435,0.0063,159.4,tests performed,0,0,0,0,0,5291,0,0,0,0,5905,887,0.099,46.28,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6369.365,63.69365
CYP,Europe,Cyprus,25/11/2021,131462,0,329.143,591,0,0.286,146719.836,1467.19836,0,367.344,659.593,6.59593,0,0.319,1.33,19,21.205,110,122.767,0,0,0,0,16251085,74277,18137.23,82.898,63168,70.499,0.0052,191.9,tests performed,1298388,619136,581601,97651,0,5859,144.91,69.1,64.91,10.9,6539,941,0.105,46.26,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6369.365,63.69365
CYP,Europe,Cyprus,26/11/2021,131951,489,399,591,0,0.286,147265.591,1472.65591,545.755,445.309,659.593,6.59593,0,0.319,1.35,18,20.089,116,129.463,0,0,0,0,16326603,75518,18221.513,84.283,65139,72.699,0.0061,163.3,tests performed,0,0,0,0,0,6288,0,0,0,0,7018,989,0.11,46.26,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6369.365,63.69365
CYP,Europe,Cyprus,27/11/2021,131951,0,294.714,591,0,0.143,147265.591,1472.65591,0,328.92,659.593,6.59593,0,0.159,1.36,18,20.089,118,131.695,0,0,0,0,16391961,65358,18294.456,72.944,67193,74.992,0.0044,228,tests performed,1310756,621701,583001,106054,0,6717,146.29,69.39,65.07,11.84,7497,1037,0.116,46.24,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6369.365,63.69365
CYP,Europe,Cyprus,28/11/2021,131951,0,294.714,591,0,0.143,147265.591,1472.65591,0,328.92,659.593,6.59593,0,0.159,1.39,18,20.089,114,127.231,12,13.393,63,70.312,16446369,54408,18355.179,60.723,68705,76.679,0.0043,233.1,tests performed,0,0,0,0,0,7274,0,0,0,0,8118,1024,0.114,46.24,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,994,8.31,19.96,798.91144,6439.677,64.39677
CYP,Europe,Cyprus,29/11/2021,133860,1909,467,594,3,0.429,149396.154,1493.96154,2130.564,521.201,662.941,6.62941,3.348,0.478,1.42,21,23.437,116,129.463,0,0,0,0,16549061,102692,18469.79,114.611,71496,79.794,0.0065,153.1,tests performed,0,0,0,0,0,7189,0,0,0,0,8023,1015,0.113,46.24,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6439.677,64.39677
CYP,Europe,Cyprus,30/11/2021,134473,613,492.143,597,3,0.857,150080.301,1500.80301,684.146,549.262,666.289,6.66289,3.348,0.957,1.39,21,23.437,118,131.695,0,0,0,0,16634305,85244,18564.928,95.138,74132,82.736,0.0066,150.6,tests performed,0,0,0,0,0,7103,0,0,0,0,7927,1006,0.112,48.09,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6439.677,64.39677
CYP,Europe,Cyprus,01/12/2021,134965,492,500.429,598,1,1,150629.404,1506.29404,549.103,558.51,667.406,6.67406,1.116,1.116,1.36,21,23.437,116,129.463,0,0,0,0,16718761,84456,18659.186,94.258,77422,86.408,0.0065,154.7,tests performed,1339063,625138,585087,128838,0,6963,149.45,69.77,65.3,14.38,7771,993,0.111,48.05,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6439.677,64.39677
CYP,Europe,Cyprus,02/12/2021,135503,538,577.286,598,0,1,151229.845,1512.29845,600.442,644.287,667.406,6.67406,0,1.116,1.34,21,23.437,112,124.999,0,0,0,0,16807455,88694,18758.174,98.988,79481,88.706,0.0073,137.7,tests performed,0,0,0,0,0,6916,0,0,0,0,7719,1024,0.114,48.05,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6439.677,64.39677
CYP,Europe,Cyprus,03/12/2021,136097,594,592.286,599,1,1.143,151892.787,1518.92787,662.941,661.028,668.522,6.68522,1.116,1.276,1.32,22,24.553,111,123.883,0,0,0,0,16895682,88227,18856.641,98.467,81297,90.733,0.0073,137.3,tests performed,0,0,0,0,0,7138,0,0,0,0,7966,1007,0.112,48.05,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6439.677,64.39677
CYP,Europe,Cyprus,04/12/2021,136525,428,653.429,601,2,1.429,152370.461,1523.70461,477.675,729.267,670.754,6.70754,2.232,1.594,1.3,19,21.205,115,128.347,0,0,0,0,16973689,78007,18943.701,87.061,83104,92.749,0.0079,127.2,tests performed,1362277,628634,587718,145925,0,7360,152.04,70.16,65.59,16.29,8214,990,0.11,48.01,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6439.677,64.39677
CYP,Europe,Cyprus,05/12/2021,136832,307,697.286,601,0,1.429,152713.093,1527.13093,342.631,778.215,670.754,6.70754,0,1.594,1.27,18,20.089,119,132.811,12,13.393,70,78.124,17030692,57003,19007.32,63.619,83475,93.163,0.0084,119.7,tests performed,0,0,0,0,0,7275,0,0,0,0,8119,960,0.107,48.01,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,1020.1,8.44,20.9,819.88885,6517.801,65.17801
CYP,Europe,Cyprus,06/12/2021,137538,706,525.429,602,1,1.143,153501.033,1535.01033,787.94,586.411,671.87,6.7187,1.116,1.276,1.25,19,21.205,116,129.463,0,0,0,0,17131683,100991,19120.033,112.712,83232,92.892,0.0063,158.4,tests performed,0,0,0,0,0,7190,0,0,0,0,8024,929,0.104,48.01,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6517.801,65.17801
CYP,Europe,Cyprus,07/12/2021,138157,619,526.286,602,0,0.714,154191.876,1541.91876,690.843,587.368,671.87,6.7187,0,0.797,1.24,23,25.669,118,131.695,0,0,0,0,17211795,80112,19209.443,89.41,82499,92.074,0.0064,156.8,tests performed,1381716,630566,589585,161565,0,7104,154.21,70.38,65.8,18.03,7929,898,0.1,47.97,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6517.801,65.17801
CYP,Europe,Cyprus,08/12/2021,138733,576,538.286,605,3,1,154834.728,1548.34728,642.852,600.761,675.218,6.75218,3.348,1.116,1.24,20,22.321,128,142.856,0,0,0,0,17293820,82025,19300.988,91.545,82151,91.686,0.0066,152.6,tests performed,1390192,631421,590288,168486,8476,7304,155.15,70.47,65.88,18.8,8152,898,0.1,47.96,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6517.801,65.17801
CYP,Europe,Cyprus,09/12/2021,139368,635,552.143,607,2,1.286,155543.428,1555.43428,708.7,616.226,677.45,6.7745,2.232,1.435,1.24,19,21.205,139,155.133,0,0,0,0,17381600,87780,19398.956,97.968,82021,91.541,0.0067,148.6,tests performed,0,0,0,0,0,7298,0,0,0,0,8145,851,0.095,47.96,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6517.801,65.17801
CYP,Europe,Cyprus,10/12/2021,140030,662,561.857,607,0,1.143,156282.261,1562.82261,738.834,627.068,677.45,6.7745,0,1.276,1.24,21,23.437,138,154.017,0,0,0,0,17475440,93840,19503.687,104.731,82823,92.436,0.0068,147.4,tests performed,0,0,0,0,0,7292,0,0,0,0,8138,804,0.09,47.96,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6517.801,65.17801
CYP,Europe,Cyprus,11/12/2021,140458,428,561.857,608,1,1,156759.936,1567.59936,477.675,627.068,678.566,6.78566,1.116,1.116,1.23,22,24.553,145,161.829,0,0,0,0,17553447,78007,19590.748,87.061,82823,92.436,0.0068,147.4,tests performed,1413274,633930,593380,185964,0,7285,157.73,70.75,66.22,20.75,8131,757,0.084,47.91,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6517.801,65.17801
CYP,Europe,Cyprus,12/12/2021,140851,393,574.143,610,2,1.286,157198.549,1571.98549,438.613,640.779,680.798,6.80798,2.232,1.435,1.23,21,23.437,146,162.945,16,17.857,88,98.214,17617954,64507,19662.741,71.994,83895,93.632,0.0068,146.1,tests performed,0,0,0,0,0,7413,0,0,0,0,8273,742,0.083,47.91,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,1034,8.47,11.2,831.0608,6616.015,66.16015
CYP,Europe,Cyprus,13/12/2021,141566,715,575.429,611,1,1.286,157996.534,1579.96534,797.985,642.214,681.914,6.81914,1.116,1.435,1.23,19,21.205,149,166.293,0,0,0,0,17724475,106521,19781.626,118.884,84685,94.514,0.0068,147.2,tests performed,0,0,0,0,0,7541,0,0,0,0,8416,728,0.081,47.91,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,6616.015,66.16015
